级别,日期和时间,来源,事件 ID,任务类别
信息,2014/6/30 16:21:01,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&B1 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:21:02,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0800\4&19F4FE01&0 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:06:59,Service Control Manager,7036,无,Windows Event Log 服务处于 正在运行 状态。
信息,2015/1/14 20:06:59,Service Control Manager,7036,无,Group Policy Client 服务处于 正在运行 状态。
信息,2015/1/14 20:07:00,Service Control Manager,7036,无,Base Filtering Engine 服务处于 正在运行 状态。
信息,2015/1/14 20:07:08,Service Control Manager,7036,无,Volume Shadow Copy 服务处于 正在运行 状态。
信息,2015/1/14 20:09:03,Service Control Manager,7036,无,Portable Device Enumerator Service 服务处于 停止 状态。
信息,2015/1/14 20:09:31,Service Control Manager,7036,无,Attunity Replicate Console 服务处于 正在运行 状态。
信息,2015/1/14 20:07:05,Service Control Manager,7036,无,COM+ System Application 服务处于 正在运行 状态。
信息,2015/1/14 20:07:05,Microsoft-Windows-Iphlpsvc,4200,无,地址为 fe80::200:5efe:84.239.49.52 的 Isatap 接口 isatap.{5BD32830-941C-408A-B7FD-C9A0A436ADC5} 已出现。
信息,2015/1/14 20:07:06,Service Control Manager,7036,无,Distributed Transaction Coordinator 服务处于 正在运行 状态。
信息,2015/1/14 20:09:32,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 正在运行 状态。
信息,2015/1/14 20:09:34,Service Control Manager,7036,无,Microsoft .NET Framework NGEN v4.0.30319_X64 服务处于 停止 状态。
信息,2015/1/14 20:09:34,Service Control Manager,7036,无,Diagnostic Policy Service 服务处于 正在运行 状态。
信息,2015/1/14 20:09:34,Service Control Manager,7036,无,Diagnostic System Host 服务处于 正在运行 状态。
信息,2015/1/14 20:09:33,Service Control Manager,7036,无,Microsoft .NET Framework NGEN v4.0.30319_X86 服务处于 正在运行 状态。
信息,2015/1/14 20:09:33,Service Control Manager,7036,无,Microsoft .NET Framework NGEN v4.0.30319_X86 服务处于 停止 状态。
信息,2015/1/14 20:09:34,Service Control Manager,7036,无,Microsoft .NET Framework NGEN v4.0.30319_X64 服务处于 正在运行 状态。
信息,2015/1/14 20:07:05,Service Control Manager,7036,无,VMware Snapshot Provider 服务处于 正在运行 状态。
信息,2015/4/18 21:53:20,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/18 21:45:48,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/1/14 20:07:03,Service Control Manager,7036,无,WinHTTP Web Proxy Auto-Discovery Service 服务处于 正在运行 状态。
信息,2014/6/30 16:20:40,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\50 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:40,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\35 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:39,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&BC 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:07:03,Service Control Manager,7036,无,IPsec Policy Agent 服务处于 正在运行 状态。
信息,2015/1/14 20:07:04,Service Control Manager,7036,无,Certificate Propagation 服务处于 正在运行 状态。
信息,2015/1/14 20:07:04,Service Control Manager,7036,无,Remote Desktop Configuration 服务处于 正在运行 状态。
信息,2015/1/14 20:07:04,Microsoft-Windows-Iphlpsvc,4200,无,地址为 2002:54ef:3134::54ef:3134 的 6to4 接口 6TO4 Adapter 已出现。
信息,2014/6/30 16:20:39,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&BC 添加服务 pci 的过程: 0。
信息,2014/6/30 16:20:39,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\4F 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:07:04,Service Control Manager,7036,无,Remote Desktop Services UserMode Port Redirector 服务处于 正在运行 状态。
信息,2014/6/30 16:20:38,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_8086&DEV_7191&SUBSYS_00000000&REV_01\3&2ACF1E9&0&08 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:11:49,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 正在运行 状态。
信息,2014/6/30 16:20:38,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_8086&DEV_7191&SUBSYS_00000000&REV_01\3&2ACF1E9&0&08 添加服务 pci 的过程: 0。
信息,2015/1/14 20:10:29,Service Control Manager,7036,无,Windows Modules Installer 服务处于 正在运行 状态。
信息,2015/4/18 21:43:20,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/1/14 20:10:43,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 正在运行 状态。
信息,2015/1/14 20:12:00,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 正在运行 状态。
信息,2014/6/30 16:20:37,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\33 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:13:05,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 正在运行 状态。
信息,2014/6/30 16:20:37,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\4D 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:38,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\4E 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:12:54,Service Control Manager,7036,无,Attunity Replicate Server 服务处于 正在运行 状态。
信息,2015/4/18 21:43:20,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/1/14 20:10:20,Service Control Manager,7036,无,Network Connections 服务处于 正在运行 状态。
信息,2015/1/14 20:09:39,Service Control Manager,7036,无,Windows Remote Management (WS-Management) 服务处于 正在运行 状态。
信息,2014/6/30 16:20:39,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\34 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:38,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&C4 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:09:35,Service Control Manager,7036,无,Windows Font Cache Service 服务处于 正在运行 状态。
信息,2015/1/14 20:09:36,Service Control Manager,7036,无,Software Protection 服务处于 正在运行 状态。
信息,2015/1/14 20:09:39,Microsoft-Windows-WinRM,10148,无,"WinRM 服务正在侦听 WS-Management 请求。

用户操作
使用下列命令查看 WinRM 正在侦听的特定 IP: 

 winrm enumerate winrm/config/listener"
信息,2015/1/14 20:09:39,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/1/14 20:10:08,Service Control Manager,7036,无,VMware Snapshot Provider 服务处于 停止 状态。
信息,2015/1/14 20:10:10,Service Control Manager,7036,无,Volume Shadow Copy 服务处于 停止 状态。
信息,2015/1/14 20:10:10,Microsoft-Windows-Winlogon,7001,(1101),客户体验改善计划的用户登录通知
信息,2015/1/14 20:09:41,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/1/14 20:09:42,Service Control Manager,7036,无,Windows Update 服务处于 正在运行 状态。
信息,2014/6/30 16:20:38,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&C4 添加服务 pci 的过程: 0。
信息,2014/6/30 16:20:40,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&B4 添加服务 pci 的过程: 0。
信息,2015/1/14 20:07:01,Service Control Manager,7036,无,IKE and AuthIP IPsec Keying Modules 服务处于 正在运行 状态。
信息,2015/1/14 20:07:01,Service Control Manager,7036,无,Distributed Link Tracking Client 服务处于 正在运行 状态。
信息,2014/6/30 16:20:45,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\56 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:46,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\3B 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:46,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&C6 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:46,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&C6 添加服务 pci 的过程: 0。
信息,2014/6/30 16:20:45,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\3A 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:07:02,Service Control Manager,7036,无,Cryptographic Services 服务处于 正在运行 状态。
信息,2015/1/14 20:07:02,Service Control Manager,7036,无,Windows Management Instrumentation 服务处于 正在运行 状态。
信息,2015/1/14 20:07:02,Service Control Manager,7036,无,Network Location Awareness 服务处于 正在运行 状态。
信息,2014/6/30 16:20:45,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\55 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:45,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&AD 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:44,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&AD 添加服务 pci 的过程: 0。
信息,2015/1/14 20:07:01,Service Control Manager,7036,无,Remote Registry 服务处于 正在运行 状态。
信息,2014/6/30 16:20:48,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&B6 添加服务 pci 的过程: 0。
信息,2014/6/30 16:20:48,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\20 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:48,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\57 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:07:01,Service Control Manager,7036,无,Windows Firewall 服务处于 正在运行 状态。
信息,2015/1/14 20:07:01,Service Control Manager,7036,无,Workstation 服务处于 正在运行 状态。
信息,2014/6/30 16:20:48,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&B6 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:47,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\3C 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:46,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00\3&2ACF1E9&0&78 添加服务 vga 的过程: 0。
信息,2015/1/14 20:07:01,Service Control Manager,7036,无,Security Accounts Manager 服务处于 正在运行 状态。
信息,2015/1/14 20:07:01,Service Control Manager,7036,无,Print Spooler 服务处于 正在运行 状态。
信息,2014/6/30 16:20:47,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&BE 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:47,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&BE 添加服务 pci 的过程: 0。
信息,2014/6/30 16:20:47,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00\3&2ACF1E9&0&78 安装驱动程序 FileRepository\display.inf_amd64_neutral_ea1c8215e52777a6\display.inf 的过程: 0x0。
信息,2014/6/30 16:20:42,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&C5 添加服务 pci 的过程: 0。
信息,2014/6/30 16:20:42,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\52 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:07:03,Service Control Manager,7036,无,Portable Device Enumerator Service 服务处于 正在运行 状态。
信息,2014/6/30 16:20:43,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&BD 添加服务 pci 的过程: 0。
信息,2014/6/30 16:20:42,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\38 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:42,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&C5 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/1/14 20:07:03,Service Control Manager,7036,无,Remote Desktop Services 服务处于 正在运行 状态。
信息,2014/6/30 16:20:41,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\51 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:41,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\36 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:40,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&B4 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:41,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\37 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:41,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&AC 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:41,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&AC 添加服务 pci 的过程: 0。
信息,2014/6/30 16:20:43,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&BD 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/4/18 22:03:10,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2014/6/30 16:20:44,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\39 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:44,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&B5 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2014/6/30 16:20:44,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\54 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/4/18 22:13:12,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/18 22:05:13,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/1/14 20:07:02,Service Control Manager,7036,无,IP Helper 服务处于 正在运行 状态。
信息,2015/1/14 20:07:03,Service Control Manager,7036,无,Network List Service 服务处于 正在运行 状态。
信息,2014/6/30 16:20:43,Microsoft-Windows-UserPnp,20003,(7005),驱动程序管理以下列状态结束了为设备实例 ID PCI\VEN_15AD&DEV_07A0&SUBSYS_07A015AD&REV_01\3&2ACF1E9&0&B5 添加服务 pci 的过程: 0。
信息,2014/6/30 16:20:43,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0A05\53 安装驱动程序 FileRepository\machine.inf_amd64_neutral_a2f120466549d68b\machine.inf 的过程: 0x0。
信息,2015/4/18 22:03:08,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/1/14 20:07:03,Service Control Manager,7036,无,VMware Tools Service 服务处于 正在运行 状态。
信息,2015/1/14 20:07:03,Service Control Manager,7036,无,Server 服务处于 正在运行 状态。
信息,2014/6/30 16:21:10,Microsoft-Windows-UserPnp,20001,(7005),驱动程序管理以下列状态结束了为设备实例 ID ACPI\PNP0303\4&19F4FE01&0 安装驱动程序 FileRepository\keyboard.inf_amd64_neutral_0684fdc43059f486\keyboard.inf 的过程: 0x0。
信息,2015/4/22 6:48:27,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/4/22 6:46:27,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/4/22 6:46:27,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/4/22 7:06:25,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/22 6:58:28,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/4/22 6:56:25,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/4/22 6:46:27,Application Popup,26,无,"弹出应用程序: repctl.exe - 应用程序错误: 0x02534ff0 指令引用的 0x023a0000 内存。该内存不能为 written。

要终止程序，请单击“确定”。"
信息,2015/4/22 6:36:25,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/4/22 6:36:25,Application Popup,26,无,"弹出应用程序: repctl.exe - 应用程序错误: 0x02284ff0 指令引用的 0x020f0000 内存。该内存不能为 written。

要终止程序，请单击“确定”。"
信息,2015/4/22 6:36:21,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/22 6:46:25,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/22 6:38:25,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/4/22 6:36:25,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/4/22 7:06:57,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2014/6/30 16:21:36,Microsoft-Windows-Kernel-General,12,无,操作系统已在系统时间 ‎2014‎-‎06‎-‎30T08:21:36.375199800Z 启动。
信息,2014/6/30 16:21:24,Microsoft-Windows-Kernel-General,13,无,操作系统将在系统时间 ‎2014‎-‎06‎-‎30T08:21:24.848269400Z 关闭。
信息,2014/6/30 16:21:24,Microsoft-Windows-Kernel-Power,109,(103),内核电源管理器已启动关机转换。
信息,2015/4/22 7:27:13,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/4/22 7:27:03,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/22 7:19:03,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/4/22 7:17:03,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/4/22 7:08:59,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2014/6/30 16:21:24,Service Control Manager,7036,无,Plug and Play 服务处于 停止 状态。
信息,2015/4/22 7:06:57,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/4/22 7:17:03,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/4/22 7:17:03,Application Popup,26,无,"弹出应用程序: repctl.exe - 应用程序错误: 0x021d4ff0 指令引用的 0x02040000 内存。该内存不能为 written。

要终止程序，请单击“确定”。"
信息,2015/4/22 7:16:57,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2014/6/30 16:21:24,Service Control Manager,7036,无,Cryptographic Services 服务处于 停止 状态。
信息,2014/6/30 16:21:24,Service Control Manager,7036,无,DHCP Client 服务处于 停止 状态。
信息,2015/4/22 6:06:11,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/4/22 6:16:17,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/4/22 6:16:11,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/22 6:08:11,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/4/22 6:06:11,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/4/22 5:56:03,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2015/4/22 5:55:51,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/22 5:47:51,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/4/22 6:06:03,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/22 5:58:03,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/4/22 5:56:03,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2014/6/30 16:21:24,Service Control Manager,7036,无,Windows Event Log 服务处于 停止 状态。
信息,2015/4/22 6:26:17,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/22 6:18:17,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2014/6/30 16:21:24,Microsoft-Windows-UserPnp,20010,(7010),"一个或多个即插即用服务子系统的状态已改变。

即插即用安装子系统已启用:“false”
即插即用缓存子系统已启用:“false”
"
信息,2015/4/22 6:28:21,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
信息,2015/4/22 6:26:21,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/4/22 6:26:21,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 正在运行 状态。
信息,2014/6/30 16:22:22,EventLog,6013,无,系统启动时间为 46 秒。
信息,2014/6/30 16:21:24,Service Control Manager,7036,无,Remote Desktop Services 服务处于 停止 状态。
信息,2014/6/30 16:21:24,Service Control Manager,7036,无,IKE and AuthIP IPsec Keying Modules 服务处于 停止 状态。
信息,2014/6/30 16:21:24,Service Control Manager,7036,无,Windows Management Instrumentation 服务处于 停止 状态。
信息,2014/6/30 16:22:22,EventLog,6005,无,事件日志服务已启动。
信息,2015/4/22 6:16:17,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2014/6/30 16:22:22,EventLog,6009,无,Microsoft (R) Windows (R) 6.01. 7601 Service Pack 1 Multiprocessor Free。
信息,2015/4/22 7:27:13,Service Control Manager,7036,无,Application Experience 服务处于 正在运行 状态。
信息,2015/4/22 8:28:23,Service Control Manager,7036,无,Application Experience 服务处于 停止 状态。
信息,2015/4/22 8:20:23,Service Control Manager,7036,无,Windows Error Reporting Service 服务处于 停止 状态。
