级别,日期和时间,来源,事件 ID,任务类别
The latency for replication task SSM_to_BDS exceeds defined limits.
The current latency is 605 seconds.
信息,2016/8/2 8:30:11,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 603 seconds.
信息,2016/8/2 7:25:09,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 603 seconds.
信息,2016/8/2 6:38:52,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 16 seconds.
信息,2016/8/2 6:16:52,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 601 seconds.
错误,2016/8/2 5:39:02,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] CDB_to_ODSSTG:replication task encountered the following error:
.
信息,2016/8/2 1:30:28,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 17 seconds.
信息,2016/8/2 1:14:29,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 604 seconds.
信息,2016/8/2 0:34:31,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 20 seconds.
信息,2016/8/2 0:22:02,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 606 seconds.
信息,2016/8/2 0:05:56,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 30 seconds.
信息,2016/8/2 0:05:13,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 607 seconds.
信息,2016/8/1 23:30:45,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] gbs_to_bds latency back to normal. [NOVPLODS01\latency_mon] gbs_to_bds latency back to normal
The Latency for replication task gbs_to_bds returned to within defined limits.
The current latency is -149 seconds.
信息,2016/8/1 23:28:45,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]gbs_to_bds high latency notification. [NOVPLODS01\latency_mon]gbs_to_bds high latency notification
The latency for replication task gbs_to_bds exceeds defined limits.
The current latency is 603 seconds.
信息,2016/8/1 23:19:03,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] gbs_to_bds latency back to normal. [NOVPLODS01\latency_mon] gbs_to_bds latency back to normal
The Latency for replication task gbs_to_bds returned to within defined limits.
The current latency is 21 seconds.
信息,2016/8/1 23:15:20,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]gbs_to_bds high latency notification. [NOVPLODS01\latency_mon]gbs_to_bds high latency notification
The latency for replication task gbs_to_bds exceeds defined limits.
The current latency is 601 seconds.
信息,2016/8/1 17:10:36,AttunityReplicateConsole,0,无,Service started successfully.
信息,2016/8/1 17:10:13,AttunityReplicateConsole,0,无,Service stopped successfully.
信息,2016/8/1 13:26:41,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is -77 seconds.
信息,2016/8/1 12:03:42,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] CDMS_TO_ODS latency back to normal. [NOVPLODS01\latency_mon] CDMS_TO_ODS latency back to normal
The Latency for replication task CDMS_TO_ODS returned to within defined limits.
The current latency is 6 seconds.
信息,2016/8/1 10:31:25,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]CDMS_TO_ODS high latency notification. [NOVPLODS01\latency_mon]CDMS_TO_ODS high latency notification
The latency for replication task CDMS_TO_ODS exceeds defined limits.
The current latency is 605 seconds.
信息,2016/8/1 10:12:03,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 33 seconds.
信息,2016/8/1 8:51:18,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] SSM_to_BDS latency back to normal. [NOVPLODS01\latency_mon] SSM_to_BDS latency back to normal
The Latency for replication task SSM_to_BDS returned to within defined limits.
The current latency is 8 seconds.
信息,2016/8/1 8:40:15,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]SSM_to_BDS high latency notification. [NOVPLODS01\latency_mon]SSM_to_BDS high latency notification
The latency for replication task SSM_to_BDS exceeds defined limits.
The current latency is 603 seconds.
信息,2016/8/1 7:54:39,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 601 seconds.
信息,2016/8/1 7:23:20,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 602 seconds.
信息,2016/8/1 7:01:22,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 20 seconds.
信息,2016/8/1 6:39:08,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 7 seconds.
信息,2016/8/1 6:16:39,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 606 seconds.
信息,2016/8/1 5:49:16,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 603 seconds.
错误,2016/8/1 5:39:05,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] CDB_to_ODSSTG:replication task encountered the following error:
.
信息,2016/8/1 1:34:14,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 17 seconds.
信息,2016/8/1 0:20:00,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 604 seconds.
信息,2016/7/31 19:17:55,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] gbs_to_bds latency back to normal. [NOVPLODS01\latency_mon] gbs_to_bds latency back to normal
The Latency for replication task gbs_to_bds returned to within defined limits.
The current latency is -149 seconds.
信息,2016/7/31 19:03:48,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]gbs_to_bds high latency notification. [NOVPLODS01\latency_mon]gbs_to_bds high latency notification
The latency for replication task gbs_to_bds exceeds defined limits.
The current latency is 605 seconds.
信息,2016/7/31 12:17:21,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 17 seconds.
信息,2016/7/31 10:03:25,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 7 seconds.
信息,2016/7/31 9:02:02,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] SSM_to_BDS latency back to normal. [NOVPLODS01\latency_mon] SSM_to_BDS latency back to normal
The Latency for replication task SSM_to_BDS returned to within defined limits.
The current latency is 5 seconds.
信息,2016/7/31 8:40:17,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]SSM_to_BDS high latency notification. [NOVPLODS01\latency_mon]SSM_to_BDS high latency notification
The latency for replication task SSM_to_BDS exceeds defined limits.
The current latency is 603 seconds.
信息,2016/7/31 8:13:52,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 603 seconds.
信息,2016/7/31 7:51:15,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is -80 seconds.
信息,2016/7/31 7:50:08,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 601 seconds.
信息,2016/7/31 7:23:08,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 603 seconds.
信息,2016/7/31 6:39:47,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 9 seconds.
信息,2016/7/31 6:16:24,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 602 seconds.
错误,2016/7/31 5:39:22,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] CDB_to_ODSSTG:replication task encountered the following error:
.
信息,2016/7/31 1:30:14,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 11 seconds.
信息,2016/7/31 1:13:30,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 603 seconds.
信息,2016/7/31 0:46:20,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2016/7/31 0:19:29,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 601 seconds.
信息,2016/7/30 12:22:27,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is -91 seconds.
信息,2016/7/30 10:07:30,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 37 seconds.
信息,2016/7/30 8:57:03,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] SSM_to_BDS latency back to normal. [NOVPLODS01\latency_mon] SSM_to_BDS latency back to normal
The Latency for replication task SSM_to_BDS returned to within defined limits.
The current latency is 11 seconds.
信息,2016/7/30 8:56:04,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 602 seconds.
信息,2016/7/30 8:40:17,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]SSM_to_BDS high latency notification. [NOVPLODS01\latency_mon]SSM_to_BDS high latency notification
The latency for replication task SSM_to_BDS exceeds defined limits.
The current latency is 603 seconds.
信息,2016/7/30 8:30:14,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 56 seconds.
信息,2016/7/30 8:07:57,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 601 seconds.
信息,2016/7/30 7:50:40,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 29 seconds.
信息,2016/7/30 7:48:03,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 601 seconds.
信息,2016/7/30 7:30:48,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 603 seconds.
信息,2016/7/30 6:39:22,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 19 seconds.
信息,2016/7/30 6:27:20,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 19 seconds.
信息,2016/7/30 6:16:43,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 604 seconds.
信息,2016/7/30 5:46:01,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 606 seconds.
错误,2016/7/30 5:40:28,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] CDB_to_ODSSTG:replication task encountered the following error:
.
信息,2016/7/30 1:30:50,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 11 seconds.
信息,2016/7/30 1:15:32,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] CDMS_TO_ODS latency back to normal. [NOVPLODS01\latency_mon] CDMS_TO_ODS latency back to normal
The Latency for replication task CDMS_TO_ODS returned to within defined limits.
The current latency is 0 seconds.
信息,2016/7/30 1:13:29,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 605 seconds.
信息,2016/7/30 0:59:23,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]CDMS_TO_ODS high latency notification. [NOVPLODS01\latency_mon]CDMS_TO_ODS high latency notification
The latency for replication task CDMS_TO_ODS exceeds defined limits.
The current latency is 601 seconds.
信息,2016/7/30 0:33:13,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 12 seconds.
信息,2016/7/30 0:05:15,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 604 seconds.
信息,2016/7/29 23:03:28,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] CDMS_TO_ODS latency back to normal. [NOVPLODS01\latency_mon] CDMS_TO_ODS latency back to normal
The Latency for replication task CDMS_TO_ODS returned to within defined limits.
The current latency is 47 seconds.
信息,2016/7/29 22:54:11,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]CDMS_TO_ODS high latency notification. [NOVPLODS01\latency_mon]CDMS_TO_ODS high latency notification
The latency for replication task CDMS_TO_ODS exceeds defined limits.
The current latency is 605 seconds.
信息,2016/7/29 12:35:46,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is -97 seconds.
信息,2016/7/29 10:15:40,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 33 seconds.
信息,2016/7/29 9:04:37,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 605 seconds.
信息,2016/7/29 8:51:56,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] SSM_to_BDS latency back to normal. [NOVPLODS01\latency_mon] SSM_to_BDS latency back to normal
The Latency for replication task SSM_to_BDS returned to within defined limits.
The current latency is 6 seconds.
信息,2016/7/29 8:40:15,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]SSM_to_BDS high latency notification. [NOVPLODS01\latency_mon]SSM_to_BDS high latency notification
The latency for replication task SSM_to_BDS exceeds defined limits.
The current latency is 604 seconds.
信息,2016/7/29 8:28:56,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is -89 seconds.
信息,2016/7/29 8:06:14,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 602 seconds.
信息,2016/7/29 7:49:47,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 0 seconds.
信息,2016/7/29 7:48:40,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 604 seconds.
信息,2016/7/29 7:26:28,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 603 seconds.
信息,2016/7/29 6:39:02,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 3 seconds.
信息,2016/7/29 6:19:57,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 22 seconds.
信息,2016/7/29 6:16:44,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 603 seconds.
错误,2016/7/29 6:12:38,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] OFE_to_ODS:replication task encountered the following error:
OCI_INVALID_HANDLE.
错误,2016/7/29 6:12:37,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] OFE_to_ODS:replication task encountered the following error:
ORA-39780: Direct path context operations are not allowed after the context is aborted or finished .
错误,2016/7/29 6:12:27,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] OFE_to_ODS:replication task encountered the following error:
ORA-00604: error occurred at recursive SQL level 1 ORA-00942: table or view does not exist .
信息,2016/7/29 5:41:39,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 602 seconds.
错误,2016/7/29 5:34:37,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] CDB_to_ODSSTG:replication task encountered the following error:
.
信息,2016/7/29 1:30:47,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 15 seconds.
信息,2016/7/29 1:17:15,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 605 seconds.
信息,2016/7/29 0:41:14,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 10 seconds.
信息,2016/7/29 0:20:45,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 603 seconds.
信息,2016/7/29 0:06:08,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 37 seconds.
信息,2016/7/29 0:05:06,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]ofe_to_bds high latency notification. [NOVPLODS01\latency_mon]ofe_to_bds high latency notification
The latency for replication task ofe_to_bds exceeds defined limits.
The current latency is 602 seconds.
错误,2016/7/28 13:31:40,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] ofe_to_bds:replication task encountered the following error:
.
错误,2016/7/28 13:31:40,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] ofe_to_bds:replication task encountered the following error:
Failed to apply UPDATE (3) for table 528.
错误,2016/7/28 13:31:40,AttunityReplicateServer,261,(1),"Notification: . [NOVPLODS01\New notification1] ofe_to_bds:replication task encountered the following error:
Failed to execute update statement: 
UPDATE  ( SELECT  ""PLI"".""T_POS_ITEM_35_PD_DETAIL"".""PD_NAME"" as ""col1"" , ""PLI"".""attrep_changes730817D4_0000528"".""col1"" as ""val1"" , ""PLI"".""attrep_changes730817D4_0000528"".""ind1"" as ""ind1"" , ""PLI"".""T_POS_ITEM_35_PD_DETAIL"".""INSERT_TIME"" as ""col2"" , ""PLI"".""attrep_changes730817D4_0000528"".""col2"" as ""val2"" , ""PLI"".""attrep_changes730817D4_0000528"".""ind2"" as ""ind2"" , ""PLI"".""T_POS_ITEM_35_PD_DETAIL"".""LAST_MODIFY_TIME"" as ""col3"" , ""PLI"".""attrep_changes730817D4_0000528"".""col3"" as ""val3"" , ""PLI"".""attrep_changes730817D4_0000528"".""ind3"" as ""ind3"" , ""PLI"".""T_POS_ITEM_35_PD_DETAIL"".""ITEM_35_PD_DETAIL_ID"" as ""col4"" , ""PLI"".""attrep_changes730817D4_0000528"".""col4"" as ""val4"" , ""PLI"".""attrep_changes730817D4_0000528"".""ind4"" as ""ind4"" , ""PLI"".""T_POS_ITEM_35_PD_DETAIL"".""POLICY_CHG_ID"" as ""col5"" , ""PLI"".""attrep_changes730817D4_0000528"".""col5"" as ""val5"" , ""PLI"".""attrep_changes730817D4_0000528"".""ind5"" as ""ind5"" , ""PLI"".""T_POS_ITEM_35_PD_DETAIL"".""CHANGE_ID"" as ""col6"" , ""PLI"".""attrep_changes730817D4_0."
错误,2016/7/28 13:31:23,AttunityReplicateServer,261,(1),Notification: . [NOVPLODS01\New notification1] ofe_to_bds:replication task encountered the following error:
ORA-00932: inconsistent datatypes: expected NUMBER got CHAR .
信息,2016/7/28 12:39:15,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] srs_to_bds latency back to normal. [NOVPLODS01\latency_mon] srs_to_bds latency back to normal
The Latency for replication task srs_to_bds returned to within defined limits.
The current latency is 15 seconds.
信息,2016/7/28 10:11:45,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal. [NOVPLODS01\latency_mon] ofe_to_bds latency back to normal
The Latency for replication task ofe_to_bds returned to within defined limits.
The current latency is 41 seconds.
信息,2016/7/28 9:01:29,AttunityReplicateServer,261,(1),Notification: [NOVPLODS01\latency_mon]srs_to_bds high latency notification. [NOVPLODS01\latency_mon]srs_to_bds high latency notification
The latency for replication task srs_to_bds exceeds defined limits.
The current latency is 604 seconds.
